675;CENDO XITROL 5ML ED;OBAT KERAS;4.2;8;BTL;39.000;
676;CENDO XITROL E.OINT 3.5GR;OBAT KERAS;4.2;3;TUBE;49.500;
677;CENDO XITROL MD;OBAT KERAS;4.2;6;STR;30.500;
67721;MADU MURNI NUSANTARA 100ML;OBAT BEBAS;;0;BTL;36.000;
683;CEREBROFORT GOLD (K) SIR 100ML ALL;OBAT BEBAS;1.5;5;BTL;20.000;
684;CEREBROFORT GOLD (B) SIR 200ML ALL;OBAT BEBAS;1.5;0;BTL;35.000;
685;CEREBROFORT GUMMY JERUK;OBAT BEBAS;;0;BTL;29.750;
686;CEREBROFORT GUMMY STRAWBERRY;OBAT BEBAS;;0;BTL;29.750;
687;CEREBROVIT X-CEL KAPS @10;OBAT BEBAS;6;50;BOX;20.000;
688;CERVICAL ACTIMOVE UK.L;ALKES;;0;PCS;437.500;
691;CETIRIZINE SYR;OBAT KERAS;8;3;BTL;17.000;
692;CETIRIZINE TAB;OBAT KERAS;5;218;TAB;550;
694;CHLORAMPHECORT KRIM 10G;OBAT KERAS;5;8;TUBE;20.268;
695;CHLORAMPHECORT- H  KRIM 10G;OBAT KERAS;5;9;TUBE;16.000;
696;CHLORAMPHENICOL 250 MG;OBAT KERAS;;310;TAB;908;
699;CHLOROPHYL KLINK;OBAT BEBAS;;0;BTL;150.000;
700;CHLORPROMAZINE 100 MG TAB;OBAT KERAS;5;0;TAB;139;
702;CHOLESTAT KAPL 10MG;OBAT KERAS;5;30;TAB;7.000;
703;CHOLESTAT TAB 20MG;OBAT KERAS;5;0;TAB;11.646;
704;CILOSTAZOL 100 MG @100;OBAT KERAS;5;0;TAB;11.875;
705;CINOLON CR 10G;OBAT KERAS;5;6;TUBE;23.500;
706;CINOLON-N KRIM 10G;OBAT KERAS;5;7;TUBE;26.500;
709;CIPROFLOXACIN TAB 500MG;OBAT KERAS;5;234;TAB;1.000;
716;CLANEKSI 500MG @ 30;OBAT KERAS;;0;TAB;13.306;
717;CLANEKSI DS FORTE 60 ML;OBAT KERAS;;2;BTL;87.500;
719;CLANEKSI SYR 60ML;OBAT KERAS;;0;BTL;98.000;
720;CLARITIN SYR 30ML;OBAT KERAS;;0;BTL;43.000;
723;CLINDAMYNCIN KAPS 150MG GENERIK;OBAT KERAS;5;130;TAB;1.165;
724;CLINDAMYCIN KAPS 300 MG GENERIK;OBAT KERAS;5;56;TAB;1.850;
729;CLOPIDOGREL 75MG GENERIK;OBAT KERAS;5;162;TAB;3.700;
730;CO-AMOXICLAV @ 30;OBAT KERAS;;15;TAB;7.000;
740;CODIPRONT CUM EXPECT SIR 60ML;OBAT KERAS;;0;BTL;70.826;
741;CODIPRONT KAPS @100;OBAT KERAS;;0;TAB;10.850;
742;CODIPRONT SIR 60ML;OBAT KERAS;;0;BTL;63.938;
752;COMBANTRIN SUSP JERUK 125 MG/10 ML;OBAT BEBAS;7;8;BTL;21.500;
753;COMBANTRIN TAB 125MG @100;OBAT BEBAS;7;0;STRIP;18.500;
754;COMBANTRIN TAB 250MG @50;OBAT BEBAS;7;17;STRIP;18.000;
756;COMBIVENT UDV 2.5;OBAT KERAS;4.4;29;AMP;24.889;
759;COMTUSI SYR 100 ML;OBAT KERAS;8;2;BTL;72.500;
760;COMTUSI SYR 60 ML;OBAT KERAS;8;3;BTL;49.000;
761;CONCOR TAB 2.5MG;OBAT KERAS;5;30;TAB;7.798;
762;CONCOR TAB 5MG;OBAT KERAS;5;0;TAB;10.750;
764;CONFIDENCE ADULT PANTS L 4'S;ALKES;1.1;3;PAK;56.550;
765;CONFIDENCE ADULT PANTS M 5'S;ALKES;1.1;0;PAK;56.550;
766;CONFIDENCE ADULT PREMIUM L 7'S;ALKES;1.1;0;PAK;49.050;
767;CONFIDENCE ADULT PREMIUM M 8'S;ALKES;1.1;0;PAK;49.050;
769;COOLING 5 SPRAY;OBAT BEBAS;2.2;2;BTL;40.000;
771;CORDARONE TAB 200MG;OBAT KERAS;5;0;TAB;8.125;
773;CORTIDEX TAB;OBAT KERAS;5;90;TAB;450;
775;COTRIMOXAZOL SYR;OBAT KERAS;;0;BTL;8.250;
776;COTRIMOXAZOLE TAB;OBAT KERAS;5;30;TAB;550;
780;COTTON BUD CHARMI 131;OBAT BEBAS;3.3;0;BTL;11.500;
781;COTTON BUD CHARMI ANAK 133;OBAT BEBAS;3.3;0;PCS;8.400;
782;COTTON BUD CHARMI DEWASA 48'S;OBAT BEBAS;3.3;0;PCS;8.614;
783;COTTON BUD SPIRAL CHARMI ART 128;OBAT BEBAS;3.3;0;PCS;7.500;
784;COTTON BUDS TWEETY Art.117 80's;OBAT BEBAS;3.3;0;BGKS;5.198;
785;COUNTERPAIN KRIM 120 GR;OBAT BEBAS;;1;TUBE;105.500;
786;COUNTERPAIN COOL GEL 4% 15G;OBAT BEBAS;;0;TUBE;28.037;
787;COUNTERPAIN COOL GEL 4% 30G;OBAT BEBAS;7;0;TUBE;45.294;
788;BENZOLAC CR 5GR 5%;OBAT BEBAS;;3;TUBE;27.000;
789;COUNTERPAIN KRIM 15G;OBAT BEBAS;7;3;TUBE;28.325;
790;COUNTERPAIN KRIM 30G;OBAT BEBAS;7;3;TUBE;43.000;
791;COUNTERPAIN KRIM 5G;OBAT BEBAS;7;6;TUBE;10.000;
792;COUNTERPAIN KRIM 60G;OBAT BEBAS;7;4;TUBE;74.500;
793;COUNTERPAIN PATCH;OBAT BEBAS;3.2;0;PCS;24.731;
794;COUNTERPAIN PATCH HOT;OBAT BEBAS;3.2;0;PCS;26.081;
795;COUNTERPAIN-PXM GEL 15G;OBAT BEBAS;;0;TUBE;85.538;
796;CPG TAB 75MG;OBAT KERAS;5;25;TAB;22.500;
798;KOPI;MINUMAN;;0;BGKS;50.000;
801;CRESTOR TAB 10MG;OBAT KERAS;5;0;TAB;22.500;
802;CRESTOR TAB 20MG SLOWMOVING;OBAT KERAS;5;0;TAB;27.400;
803;CRESTOR TAB 40MG;OBAT KERAS;;0;TAB;34.375;
804;CTM CITO strip;OBAT KERAS;7;49;STRIP;3.000;
805;CUKA APEL TAHESTA 300ML;OBAT BEBAS;;2;BTL;53.500;
806;CURCUMA PLUS EMULSION GROW ALL VARIANT 200 ML;OBAT BEBAS;;0;BTL;30.000;
808;CURCUMA PLUS SHARPY (BIRU) 120 ML ALL VAR;OBAT BEBAS;1.5;0;BTL;23.083;
809;CURCUMA PLUS SHARPY (BIRU) 60 ML ALL VAR;OBAT BEBAS;1.5;5;BTL;15.000;
810;CURCUMA PLUS LYSINE SYRUP 60 ML;OBAT BEBAS;;4;BTL;14.000;
811;CURCUMA TAB;OBAT BEBAS;6;418;TAB;1.400;
815;CURVIT CL EMULS 175ML;OBAT BEBAS;;1;BTL;64.000;
816;CURVIT SYR 120ML;OBAT BEBAS;;1;BTL;41.500;
817;CURVIT SYR 60ML;OBAT BEBAS;1.4;0;BTL;31.000;
823;TARIVID 200MG;ANTIBOITIK;;0;TAB;12.400;
824;OBIMIN AF TAB;OBAT BEBAS;;0;TAB;2.100;
829;DAKTARIN CR 2% 10GR;OBAT BEBAS;5;2;TUBE;43.550;
831;DAKTARIN CR 5GR;OBAT BEBAS;5;0;TUBE;27.500;
832;DAKTARIN DIAPER SALEP 10G;OBAT BEBAS;;1;TUBE;66.500;
834;DAKTARIN ORAL GEL 10GR;OBAT BEBAS;;1;TUBE;72.000;
836;DAKTARIN POWDER 20GR;OBAT BEBAS;;1;TUBE;59.500;
837;DALACIN C 150 MG;OBAT BEBAS;5;10;TAB;9.375;
838;DALACIN C 300 MG;OBAT BEBAS;5;0;TAB;16.499;
839;DALFAROL SOFTCAP 200IU;OBAT BEBAS;5;0;CAP;4.000;
841;DAMABEN SIR 5MG/5ML 60ML;OBAT BEBAS;;2;BTL;13.922;
845;DARA CREAM;OBAT BEBAS;7;0;TUBE;29.500;
847;DARSI CAPSUL;OBAT BEBAS;6;19;BOX;18.000;
8475;DESOXIMETASONE OINT;OBAT;;0;TUBE;27.500;
848;DARYANT-TULLE 1% 10CM X 10CM;OBAT BEBAS;;0;PCS;26.000;
850;DECADRYL EXP 120ML;OBAT BEBAS;1.4;11;BTL;21.000;
851;DECADRYL EXP 60ML;OBAT BEBAS;1.4;3;BTL;18.000;
853;DECOLGEN @4;OBAT BEBAS;3.4;59;STRIP;2.560;
856;DECOLGEN SYR;OBAT BEBAS;1.5;2;BTL;12.000;
857;DECOLSIN @4;OBAT BEBAS;3.4;12;STR;3.500;
858;DECOLSIN SYR 60ML;OBAT BEBAS;1.4;0;BTL;19.500;
868;DERMATIX ULTRA GEL 15GR;OBAT BEBAS;7;0;TUBE;295.944;
873;DETTOL SABUN BATANG ALL VARIANT;OBAT BEBAS;2.3;8;PCS;7.250;
874;DETTOL LIQUID 95 ML;OBAT BEBAS;2.3;2;BTL;21.000;
8745;NYSTATIN SUSPENSI 100.000 IU;OBAT KERAS;;3;BTL;27.720;
875;DETTOL LIQUID 245 ML;OBAT BEBAS;2.3;2;BTL;46.403;
876;DETTOL LIQUID 495 ML;OBAT BEBAS;2.3;0;BTL;85.042;
877;DETTOL LIQUID 45 ML;OBAT BEBAS;2.3;0;BTL;8.500;
879;TEPUNG BERAS;MAKANAN;;0;BGKS;7.000;
880;DEXAMETHASONE 0,75MG;OBAT KERAS;4.1;850;TAB;350;
881;DEXAMETHASONE 0.5MG;OBAT KERAS;4.1;840;TAB;300;
8821;PLASTIK TOMAT;MAKANAN;;0;BGKS;9.000;
883;DEXANTA SUSP 100ML;OBAT KERAS;;0;BTL;20.625;
884;DEXTAMINE SIR 60ML;OBAT KERAS;8;2;BTL;37.216;
885;DEXTAMINE TAB;OBAT KERAS;4.1;10;TAB;2.300;
886;DEXTEEM PLUS;OBAT KERAS;4.1;70;TAB;500;
888;DEXTRAL FORTE @10;OBAT KERAS;7;0;STRIP;10.450;
889;DEXTRAL SYR 60 ML;OBAT KERAS;;0;BTL;11.000;
891;DIABETASOL ALL VARIANT 180 GR;OBAT BEBAS;1.6;1;DUS;50.988;
892;DIABETASOL NO CALLORIES 25'S;OBAT BEBAS;;1;DUS;22.000;
893;DIABETASOL NO CALLORIES 50'S;OBAT BEBAS;;0;DUS;35.000;
894;DIAMICRON MR 60MG @ 30;OBAT KERAS;5;0;TAB;7.709;
8947;MOMETASONE CREAM 10 GR;OBAT;;5;TUBE;30.000;
895;DIAMICRON TAB;OBAT KERAS;5;0;TAB;4.166;
896;DIANE 35 TAB @21;OBAT KERAS;9;2;STRIP;157.000;
8965;SENSODYNE ORIGINAL FLAVOUR 100 GR;OBAT BEBAS;;2;TUBE;35.000;
898;DIAPET KAPS @4TAB;OBAT BEBAS;6;6;STRIP;2.639;
899;DIAPET NR;OBAT BEBAS;;8;STR;4.000;
900;DIASWEET 50'S;OBAT BEBAS;4.5;0;DUS;14.160;
902;DIFLUCAN KAPS 150MG;OBAT KERAS;;0;TAB;129.594;
904;DIGENTA KRIM 10G;OBAT KERAS;5;4;TUBE;117.000;
905;DIGOXIN TAB 0.25MG FM;OBAT KERAS;5;20;TAB;190;
907;DILTIAZEM 30MG..,,;OBAT KERAS;5;70;TAB;2.500;
908;DIOVAN TAB 160MG;OBAT KERAS;9;0;TAB;17.710;
909;DIOVAN TAB 80MG;OBAT KERAS;9;0;TAB;14.268;
910;DIPROGENTA KRIM 5G;OBAT KERAS;5;2;TUBE;85.000;
912;DIPROSONE OV KRIM 5G;OBAT KERAS;5;0;TUBE;77.541;
913;DIPROSONE OV KRIM 10G;OBAT KERAS;5;0;TUBE;125.000;
917;DISFLATYL TAB 40MG;OBAT KERAS;9;80;TAB;631;
921;DODO ACC BREAST PAD 10+2;OBAT BEBAS;;0;FLS;19.500;
922;DODO ACC BREAST PUMP REG;OBAT BEBAS;2.5;0;PCS;15.930;
923;DODO ACC NASAL ASPIRATOR 2 IN 1;OBAT BEBAS;;0;PCS;30.938;
924;DODO ACC ROTARY CLEANING BRUSH;OBAT BEBAS;;0;PCS;24.063;
925;DODO ACC SAFETY PINS SMALL;OBAT BEBAS;;0;BGKS;15.125;
926;DODO BOTOL PP DOLPHIN 8 OZ;OBAT BEBAS;;0;BTL;38.125;
927;DODO BOTOL PP EKO 2 0Z;OBAT BEBAS;;0;BTOL;18.751;
928;DODO BOTOL SUSU PAHE 8 OZ;OBAT BEBAS;2.5;0;PCS;23.375;
929;DODO BOTOL SUSU SF WITH HANDLE 7 OZ;OBAT BEBAS;;0;BTL;31.625;
930;DODO BREAST PUMP WITH BOTOL;OBAT BEBAS;;0;PCS;84.370;
931;DODO COTTON BALL @50;OBAT BEBAS;;0;PCS;7.906;
932;DODO COTTON BUD ART 141;OBAT BEBAS;3.3;0;PCS;7.411;
933;DODO COTTON BUD BABY 123;OBAT BEBAS;3.3;0;PCS;4.538;
934;DODO COTTON BUD BABY 132;OBAT BEBAS;3.3;0;PCS;2.688;
935;DODO COTTON BUD BABY 136;OBAT BEBAS;3.3;0;PCS;8.250;
936;DODO COTTON BUD REG 121;OBAT BEBAS;3.3;0;PCS;2.475;
937;DODO COTTON BUD REG 125;OBAT BEBAS;3.3;0;PCS;8.250;
938;DODO NASAL ASPIRATOR BABY;OBAT BEBAS;;0;PCS;18.751;
941;DOLO-NEUROBION TAB;OBAT KERAS;6;60;TAB;2.200;
943;DOMPERIDONE 5MG/5ML 60ML;OBAT KERAS;8;16;BTL;21.500;
945;DOMPERIDONE TAB 10MG GENERIK;OBAT KERAS;5;700;TAB;604;
946;DOXYCYCLINE 100MG @100;OBAT KERAS;5;400;CAP;600;
948;DR.P L8;OBAT BEBAS;;0;PACK;81.250;
949;DR.P M10;OBAT BEBAS;1.1;0;PACK;84.500;
950;DR.P M2;OBAT BEBAS;;0;PACK;19.250;
951;DR.P XL8;OBAT BEBAS;1.1;0;PACK;95.000;
952;DRAMAMINE TAB 50MG;OBAT BEBAS;;35;TAB;2.300;
953;DULCOLACTOL SIR 10G/15ML 60ML;OBAT BEBAS;1.3;3;BTL;77.500;
955;DULCOLAX SUPP DEWASA 10MG @5;OBAT BEBAS;;5;SUPP;30.000;
956;DULCOLAX SUPP ANAK 5MG @6;ANTIBOITIK;;6;SUPP;19.700;
957;DULCOLAX TAB 5MG @10/STRIP;OBAT BEBAS;6;14;STRIP;20.000;
958;DULCOLAX TAB 5MG @4/STRIP;OBAT BEBAS;6;5;STRIP;9.960;
959;DUMIN RECTAL 125MG/2.5ML;OBAT KERAS;;0;AMP;16.033;
961;DUMIN SIR 120MG/5ML 60ML;OBAT BEBAS;;0;BTL;23.500;
962;DUMIN TAB 500MG @100;OBAT BEBAS;3.4;9;STRIP;7.000;
963;DUMOCALCIN CHOCOLATE;OBAT BEBAS;6;0;TAB;1.298;
967;DUPHASTON TAB 10MG @20;OBAT KERAS;9;13;TAB;22.681;
969;DUREX COMFORT @3;OBAT BEBAS;3.1;0;BOX;14.500;
971;DUREX EXTRA SAFE @3;OBAT BEBAS;3.1;0;BOX;21.000;
972;DUREX FETHERLITE @3;OBAT BEBAS;3.1;1;BOX;22.000;
973;KACANG TOJIN 250 GR BUMBU PADANG;MAKANAN;;0;BGKS;28.000;
974;KACANG TOJIN 500 GR ( 1/2 KILO)  BUMBU PADANG;MAKANAN;;0;BGKS;52.000;
975;KACANG TOJIN 100 GR BUMBU PADANG;MAKANAN;;0;BGKS;14.000;
976;MADU HITAM PRIMA PLUS PASAK BUMI;OBAT BEBAS;;0;BTL;93.600;
977;DUREX PLEASUREMAX @3;OBAT BEBAS;3.1;0;BOX;18.055;
979;DUREX STRAWBERRY @3;OBAT BEBAS;3.1;2;BOX;22.000;
981;DUREX TOGETHER @3;OBAT BEBAS;3.1;0;BOX;23.000;
985;DUVADILAN @ 50;OBAT KERAS;9;25;TAB;7.000;
988;BINTANG TOEDJO MASUK ANGIN CAIR;OBAT;;0;PCS;3.030;
1002;ELKANA CL SYR 120ML;OBAT BEBAS;;0;BTL;67.054;
1003;ELKANA SIR 60ML;OBAT BEBAS;;0;BTL;30.000;
1004;ELKANA TAB @100;OBAT BEBAS;;0;TAB;894;
1005;ELLGY PLUS 10 G;OBAT KERAS;;0;TUBE;22.000;
1006;ELLGY PLUS 50 G;OBAT KERAS;;0;TUBE;87.849;
1007;ELOCON CR 10G;OBAT KERAS;5;2;TUBE;141.835;
1008;ELOCON CR 5G;OBAT KERAS;5;2;TUBE;88.000;
1009;ELOCON LOTION 10 ML;OBAT KERAS;;0;BTL;0;
1010;ELOCON OINT 10GR;OBAT KERAS;5;1;TUBE;134.000;
1011;ELOX CR 10G;OBAT KERAS;5;0;TUBE;76.300;
1012;ELOX CREAM 5GR;OBAT KERAS;;0;TUBE;47.500;
1014;EM KAPSUL;OBAT BEBAS;6;14;BOX;18.000;
1020;ENCHEPABOL 100 ML;OBAT KERAS;;0;BTL;70.125;
1022;ENERVON C BOTOL @ 30;OBAT BEBAS;4.7;3;BTL;40.000;
1024;ENERVON C SYR 120 ML;OBAT BEBAS;;0;BTL;21.000;
1025;ENERVON-C STRIP;OBAT BEBAS;6;76;STR;5.500;
1030;ENKASARI 120ML;OBAT BEBAS;2.2;0;BTL;22.000;
1031;ENTRAMIX ALL 185GR;OBAT BEBAS;;1;BOX;65.000;
1032;ENTRASOL ACTIVE COKLAT 160GR;OBAT BEBAS;;1;BOX;36.153;
1033;ENTRASOL GOLD COKLAT 185GR;OBAT BEBAS;1.6;0;BOX;39.000;
1034;ENTRASOL GOLD VANILA 185GR;OBAT BEBAS;1.6;0;BOX;43.505;
1036;HISTIGO;OBAT KERAS;;210;TABLET;1.000;
1038;EPEXOL SIR 15MG/5ML 120ML;OBAT KERAS;;4;BTL;24.500;
1039;EPEXOL TAB 30MG;OBAT KERAS;9;40;TAB;1.238;
1041;EPISAN SUSPENSI 200 ML;OBAT KERAS;;1;BTL;100.291;
1043;EPISAN SYR 100 ML;OBAT KERAS;;1;BTL;67.500;
1047;ERLAMYCETIN EO 3.5G;OBAT KERAS;;8;TUBE;10.686;
1048;ERLAMYCETIN PLUS TTS MATA 5ML;OBAT KERAS;4.4;13;BTL;19.500;
1049;ERLAMYCETINE EAR DROP;OBAT KERAS;4.4;5;BTL;10.500;
1058;ERYTHROMYCIN 500MG @ 100;OBAT KERAS;5;60;TAB;1.500;
1063;ESPERSON CR 15G;OBAT KERAS;;2;TUBE;180.933;
1064;ESPERSON CR 5G;OBAT KERAS;5;2;TUBE;73.009;
1065;ESTER C @30;OBAT BEBAS;6;0;BTL;52.500;
1066;ESTER C STRIP;OBAT BEBAS;6;0;STR;7.500;
1067;ETHAMBUTOL TAB 500MG;OBAT KERAS;5;97;TAB;783;
1068;ETHYLCHLORIDE SPRAY;OBAT BEBAS;;1;BTL;195.000;
1071;EVER E ISI 6 SOFT CAP;OBAT BEBAS;4.6;4;TAB;16.500;
1074;EXFORGE TAB 5MG/80MG @28;OBAT KERAS;9;0;TAB;16.625;
1076;EXTERNAL CATHETER ALL SIZE;ALKES;;6;PCS;8.000;
1078;FAKTU OINT 20G;OBAT KERAS;5;2;TUBE;131.000;
1079;FAKTU SUPP @10;OBAT KERAS;;5;SUPP;11.050;
1081;FARMALAT 10MG TAB @100;OBAT KERAS;;210;TAB;701;
1083;FARMOTEN TAB 25MG;OBAT KERAS;;50;TAB;325;
1086;FARSORBID TAB 10MG;OBAT KERAS;;70;TAB;650;
1087;FARSORBID TAB 5MG;OBAT KERAS;9;70;TAB;323;
1090;FATIGON PUTIH KAPSUL;OBAT BEBAS;6;1;STR;5.000;
1091;FATIGON MERAH SPIRIT;OBAT BEBAS;6;14;STR;8.000;
1092;FEMINAX @100;OBAT BEBAS;7;16;STRIP;3.297;
1095;FERRIZ SYR;OBAT BEBAS;1.5;2;BTL;34.450;
1096;FG TROCHES LOZ TAB @120;OBAT KERAS;4.1;190;TAB;1.500;
1097;FIESTA ALL NIGHT;OBAT BEBAS;3.1;0;STR;10.500;
1099;FIESTA BANANA;OBAT BEBAS;3.1;1;STR;11.500;
1100;VITACIMIN NUTRIGLOW @10;OBAT BEBAS;;0;BOX;22.000;
1101;VITACIMIN NUTRIGLOW @30;OBAT BEBAS;;0;BOX;62.000;
1102;FIESTA DOTTED;OBAT BEBAS;3.1;1;STR;12.000;
1103;FIESTA DURIAN;OBAT BEBAS;3.1;3;STR;13.000;
1104;SUSU ULTRA 200 ML;MINUMAN;KULKAS DEPAN;34;KTK;5.500;
1105;VITACIMIN WHITE @30;OBAT KERAS;;0;BOX;60.000;
1107;FIESTA ULTRASAFE;OBAT BEBAS;3.1;2;STR;13.000;
1109;FIRDAUS OIL;OBAT BEBAS;;0;BTL;55.000;
1113;FISHQUA;OBAT BEBAS;;1;BTL;93.500;
1117;FITKOM CHEW @30 ANGGUR;OBAT BEBAS;1.4;4;TAB;18.000;
1118;FITKOM CHEW @30 JERUK;OBAT BEBAS;1.4;3;TAB;18.000;
1119;FITKOM CHEW @30 STRAW;OBAT BEBAS;1.4;6;TAB;18.000;
1121;FITKOM GUMMY KUNING CALCIUM;OBAT BEBAS;1.4;0;BOX;24.204;
1122;FITKOM GUMMY HIJAU FRUIT&VEGIE BOX;OBAT BEBAS;6;0;BOX;25.000;
1124;FITKOM GUMMY VIT C & ZINC BOX;OBAT BEBAS;;0;UNIT;7.000;
1126;FLAGYL FORTE TAB 500MG;OBAT KERAS;;87;TAB;10.500;
1127;FLAGYL SUPP 0.5G;OBAT KERAS;;0;SUPP;16.200;
1128;FLAGYL SUPP 1 G;OBAT KERAS;;0;SUPP;32.388;
1129;FLAGYL SUSP 125MG/5ML 60ML;OBAT KERAS;;0;BTL;0;
1132;FLAGYSTATIN OVULA @10;OBAT KERAS;;8;SUPP;22.280;
1136;FLIXOTIDE NEBULIZER 0.5 MG/2ML;OBAT KERAS;4.4;7;AMP;27.370;
1138;FLUDANE (ORANGE) @4;OBAT KERAS;3.4;0;STRIP;4.400;
1139;FLUDANE FORTE (HIJAU) @4;OBAT KERAS;3.4;0;STRIP;5.088;
1140;FLUDANE PLUS (MERAH) @4;OBAT KERAS;3.4;0;STRIP;4.958;
1143;FLUIMUCIL CAPSULE 200MG;OBAT KERAS;;60;CAP;8.349;
1144;FLUIMUCIL SACH GRANUL 200MG;OBAT KERAS;;0;UNIT;6.370;
1145;FLUIMUCIL SIR 150ML;OBAT KERAS;;0;BTL;93.000;
1146;FLUIMUCIL SIR 75ML;OBAT KERAS;;4;BTL;78.600;
1147;FLUIMUCIL TAB EFF 600MG;OBAT KERAS;;0;TAB;0;
1152;FOLAVIT 400 MCG @ 100;OBAT BEBAS;;180;TAB;1.205;
1153;FOLIC ACID ( ANELAT );OBAT BEBAS;;0;TAB;323;
1159;FOLLEY CATH NO 18;ALKES;;0;PCS;0;
1160;FOLLEY CATH NO 20;ALKES;;0;PCS;0;
1162;FERRIZ DROP;OBAT BEBAS;;3;BTOL;35.100;
1163;FORMYCO KRIM 2% 10G;OBAT KERAS;5;1;TUBE;26.000;
1164;(INNOLIFE)SARI KURMA ALBUMIN;OBAT BEBAS;1;1;BTL;63.250;
1165;FORUMEN EAR DROPS 5MG/ML 10ML;OBAT BEBAS;;5;BTL;36.940;
1167;FRESH CARE 10ML ALL VAR;OBAT BEBAS;3.7;16;BTL;15.500;
1168;MADU HITAM DIABETES;OBAT BEBAS;;0;BTL;62.400;
1169;FRESH CARE HOT 10 ML;OBAT BEBAS;3.7;3;BTL;16.200;
1171;MADU HITAM PAHIT 350 GRAM;OBAT BEBAS;4.6;0;BTL;58.500;
1172;FRUIT 18 JR @30;OBAT BEBAS;;1;BTL;128.500;
1176;FUFANG EJIAO JIANG;OBAT BEBAS;6;0;BTL;19.667;
1177;FULADIC KRIM 2% 5G;OBAT KERAS;7;2;TUBE;56.375;
1178;FUNDAMIN-E STRIP @4;OBAT BEBAS;6;23;STRIP;4.928;
1179;FUNGIDERM CR 10GR;OBAT BEBAS;7;2;TUBE;28.000;
1180;FUNGIDERM CR 5GR;OBAT BEBAS;7;4;TUBE;16.000;
1181;FUROSEMIDE 40MG;OBAT KERAS;5;492;TAB;285;
1183;FUSYCOM CR 5G;OBAT KERAS;5;3;TUBE;64.167;
1193;GARCIA @60;OBAT BEBAS;6;2;BTL;108.000;
1196;GASTRUCID TAB;OBAT BEBAS;;0;TAB;413;
1197;GAZERO 1'S;OBAT BEBAS;3.4;154;UNIT;2.650;
1199;GELIGA KRIM 30 G;OBAT BEBAS;3.5;3;PCS;12.500;
1200;GEMFIBROZIL 300MG GENERIK;OBAT KERAS;5;164;TAB;900;
1201;GENTAMICIN SALEP 0.1% 5G;OBAT KERAS;5;25;TUBE;6.000;
1202;GENTASOLON CR 10 GR;OBAT KERAS;;0;TUBE;34.375;
1203;GENTASOLON CR 5 GR;OBAT KERAS;;0;TUBE;24.200;
1204;GENTIAN VIOLET;OBAT BEBAS;3.5;35;BTL;6.500;
1208;GIOVAN BLUE;OBAT BEBAS;2.4;4;BTL;12.000;
1209;GIOVAN PINK;OBAT BEBAS;2.4;5;BTL;12.000;
1210;GLAUCON 250 MG @ 20;OBAT KERAS;;0;TAB;4.750;
1211;GLIMEPIRIDE 2MG;OBAT KERAS;5;380;TAB;2.250;
1212;GLIMEPIRIDE TAB 1MG;OBAT KERAS;5;419;TAB;1.200;
1213;GLIMEPIRIDE TAB 4MG;OBAT KERAS;5;110;TAB;3.550;
1214;GLIQUIDONE;OBAT KERAS;5;100;TAB;1.438;
1215;GLUCOBAY 50 TAB 50MG;OBAT KERAS;;40;TAB;2.720;
1216;GLUCODEX TAB 80MG;OBAT KERAS;;100;TAB;500;
1217;GLUCOPHAGE TAB 500MG;OBAT KERAS;;260;TAB;2.500;
1218;GLUCOPHAGE TAB 850MG;OBAT KERAS;;0;TAB;2.344;
1219;GLUCOPHAGE XR 750MG @ 120;OBAT KERAS;;45;TAB;4.000;
1220;GLUCOPHAGE XR TAB 500MG @ 120;OBAT KERAS;;90;TAB;3.200;
1221;GLUCOSAMINE 500MG @ 100;OBAT KERAS;;100;TAB;2.094;
1222;GLUCOVANCE TAB 1.25MG/250MG;OBAT KERAS;;0;TAB;2.893;
1223;GLUCOVANCE TAB 2.5MG/500MG;OBAT KERAS;;110;TAB;4.900;
1224;GLUCOVANCE TAB 5MG/500MG;OBAT KERAS;;110;TAB;6.000;
1225;GLUDEPATIC TAB 500MG;OBAT KERAS;;500;TAB;400;
1226;GLUTROP @30;OBAT KERAS;;0;TAB;0;
1228;GOLD G 320 ML;OBAT BEBAS;4.8;5;BTL;150.000;
1229;GOLD G 500ML;OBAT BEBAS;4.8;0;BTL;169.000;
1230;GOM (BORAX GLISERIN);OBAT KERAS;3.5;38;BTL;5.000;
1231;GPU CAIR 30 ML ORIGINAL;OBAT BEBAS;3.6;4;BTL;12.471;
1232;GPU CAIR 60 ML ORIGINAL;OBAT BEBAS;3.6;5;BTL;19.623;
1233;GPU KRIM 150 GR;OBAT BEBAS;3.6;1;PCS;22.000;
1234;GRISEOFULVIN TAB 500MG PRAFA;OBAT KERAS;5;140;TAB;1.695;
1235;GUANISTREP SYR 60ML;OBAT KERAS;1.3;17;BTL;12.000;
1238;CENDO ASTHENOF DROP 5ML;OBAT BEBAS;;0;BTL;29.000;
1241;HABBATUSSAUDA KURMA AJWA @210 KAPS;OBAT BEBAS;;1;BTL;67.500;
12415;UC-FLEX 40MG;OBAT BEBAS;;1;STRIP;69.000;
1244;HABBATUSSAUDA KURMA AJWA @120 KAPS;OBAT BEBAS;;5;BTL;62.500;
1245;HABBATUSSAUDA KURMA AJWA @100 KAPS;OBAT BEBAS;;0;BTL;41.300;
1246;HALDOL 5MG;OBAT KERAS;;0;TAB;6.542;
1247;HALOPERIDOL 0.5MG TAB;OBAT KERAS;;0;TAB;76;
1249;HALOPERIDOL 5MG TAB;OBAT KERAS;;0;TAB;153;
